victim_race,victim_age,victim_sex,city,disposition,year,month,arrest_was_not_made
Hispanic,23,Male,Los Angeles,Closed by arrest,2015,10,0
Black,67,Male,Los Angeles,Open/No arrest,2015,11,1
Hispanic,22,Male,Los Angeles,Closed by arrest,2015,11,0
Other,57,Male,Los Angeles,Closed by arrest,2015,11,0
Black,29,Male,Los Angeles,Closed by arrest,2015,12,0
Hispanic,22,Male,Los Angeles,Closed by arrest,2015,8,0
Hispanic,25,Male,Los Angeles,Closed by arrest,2015,11,0
Hispanic,20,Male,Los Angeles,Closed by arrest,2015,2,0
Hispanic,37,Male,Los Angeles,Closed by arrest,2015,3,0
Hispanic,29,Male,Los Angeles,Open/No arrest,2015,4,1
Hispanic,18,Male,Los Angeles,Closed by arrest,2015,5,0
Hispanic,50,Male,Los Angeles,Open/No arrest,2015,8,1
Hispanic,28,Male,Los Angeles,Open/No arrest,2015,8,1
Hispanic,17,Male,Los Angeles,Closed by arrest,2015,9,0
Hispanic,19,Female,Los Angeles,Closed by arrest,2015,10,0
Hispanic,20,Male,Los Angeles,Open/No arrest,2015,12,1
Hispanic,24,Male,Los Angeles,Closed by arrest,2015,6,0
Hispanic,20,Male,Los Angeles,Open/No arrest,2015,7,1
Hispanic,42,Male,Los Angeles,Closed by arrest,2015,9,0
Hispanic,72,Female,Los Angeles,Closed by arrest,2015,1,0
Hispanic,45,Male,Los Angeles,Open/No arrest,2015,1,1
White,56,Male,Los Angeles,Open/No arrest,2015,2,1
Black,71,Male,Los Angeles,Open/No arrest,2015,4,1
Hispanic,18,Male,Los Angeles,Open/No arrest,2015,6,1
Hispanic,31,Male,Los Angeles,Closed by arrest,2015,7,0
Hispanic,27,Male,Los Angeles,Closed by arrest,2015,11,0
Black,53,Male,Los Angeles,Closed by arrest,2015,1,0
Black,31,Male,Los Angeles,Closed by arrest,2015,2,0
White,27,Male,Los Angeles,Closed by arrest,2015,4,0
White,48,Male,Los Angeles,Closed by arrest,2015,6,0
White,30,Female,Los Angeles,Closed by arrest,2015,7,0
Hispanic,39,Male,Los Angeles,Closed by arrest,2015,8,0
Hispanic,20,Male,Los Angeles,Open/No arrest,2015,8,1
Hispanic,27,Male,Los Angeles,Open/No arrest,2015,12,1
Black,43,Male,Los Angeles,Open/No arrest,2015,4,1
Black,25,Male,Los Angeles,Open/No arrest,2015,6,1
White,19,Male,Los Angeles,Closed by arrest,2015,9,0
Black,62,Male,Los Angeles,Closed by arrest,2015,11,0
White,21,Female,Los Angeles,Closed by arrest,2015,9,0
Black,30,Male,Los Angeles,Open/No arrest,2015,8,1
Other,21,Male,Los Angeles,Open/No arrest,2015,4,1
Black,33,Male,Los Angeles,Closed by arrest,2015,1,0
Hispanic,21,Male,Los Angeles,Open/No arrest,2015,3,1
Hispanic,32,Female,Los Angeles,Closed by arrest,2015,3,0
Hispanic,35,Male,Los Angeles,Open/No arrest,2015,6,1
Hispanic,38,Male,Los Angeles,Closed by arrest,2015,7,0
Hispanic,19,Male,Los Angeles,Closed by arrest,2015,10,0
Hispanic,21,Male,Los Angeles,Closed by arrest,2015,12,0
Other,34,Male,Los Angeles,Closed by arrest,2015,2,0
White,54,Female,Los Angeles,Closed by arrest,2015,9,0
White,32,Male,Los Angeles,Closed by arrest,2015,9,0
White,24,Female,Los Angeles,Open/No arrest,2015,10,1
Hispanic,21,Female,Los Angeles,Closed by arrest,2015,12,0
White,53,Male,Los Angeles,Closed by arrest,2015,7,0
Black,34,Male,Los Angeles,Open/No arrest,2015,3,1
Hispanic,20,Male,Los Angeles,Open/No arrest,2015,4,1
White,22,Male,Los Angeles,Closed by arrest,2015,6,0
Hispanic,54,Male,Los Angeles,Closed by arrest,2015,7,0
Hispanic,43,Male,Los Angeles,Closed by arrest,2015,8,0
Hispanic,20,Male,Los Angeles,Open/No arrest,2015,8,1
Hispanic,31,Female,Los Angeles,Closed by arrest,2015,8,0
Hispanic,55,Female,Los Angeles,Open/No arrest,2015,9,1
Hispanic,20,Male,Los Angeles,Open/No arrest,2015,11,1
Hispanic,35,Male,Los Angeles,Open/No arrest,2015,11,1
Hispanic,19,Male,Los Angeles,Open/No arrest,2015,11,1
Hispanic,24,Male,Los Angeles,Closed by arrest,2015,12,0
Hispanic,15,Male,Los Angeles,Closed by arrest,2015,9,0
Hispanic,19,Male,Los Angeles,Closed by arrest,2015,1,0
Other,29,Male,Los Angeles,Closed by arrest,2015,1,0
Black,20,Male,Los Angeles,Closed by arrest,2015,1,0
Black,18,Male,Los Angeles,Open/No arrest,2015,1,1
Hispanic,29,Male,Los Angeles,Open/No arrest,2015,2,1
Black,38,Male,Los Angeles,Closed by arrest,2015,2,0
Black,19,Male,Los Angeles,Open/No arrest,2015,3,1
Hispanic,22,Male,Los Angeles,Closed by arrest,2015,3,0
Black,26,Male,Los Angeles,Open/No arrest,2015,4,1
Black,24,Male,Los Angeles,Open/No arrest,2015,4,1
Black,19,Male,Los Angeles,Open/No arrest,2015,4,1
Black,80,Male,Los Angeles,Closed by arrest,2015,4,0
Black,28,Female,Los Angeles,Open/No arrest,2015,5,1
Black,40,Male,Los Angeles,Open/No arrest,2015,5,1
Black,54,Male,Los Angeles,Closed by arrest,2015,5,0
Black,46,Male,Los Angeles,Closed by arrest,2015,5,0
Black,35,Male,Los Angeles,Closed by arrest,2015,5,0
Black,26,Male,Los Angeles,Closed by arrest,2015,5,0
Black,19,Male,Los Angeles,Closed by arrest,2015,5,0
Hispanic,25,Male,Los Angeles,Open/No arrest,2015,5,1
Black,51,Male,Los Angeles,Open/No arrest,2015,5,1
Black,53,Male,Los Angeles,Open/No arrest,2015,6,1
Black,29,Male,Los Angeles,Open/No arrest,2015,6,1
Black,35,Male,Los Angeles,Open/No arrest,2015,6,1
Hispanic,23,Male,Los Angeles,Open/No arrest,2015,6,1
Hispanic,41,Male,Los Angeles,Open/No arrest,2015,6,1
Black,48,Male,Los Angeles,Open/No arrest,2015,7,1
Black,25,Male,Los Angeles,Closed by arrest,2015,7,0
Black,57,Male,Los Angeles,Open/No arrest,2015,7,1
Black,15,Male,Los Angeles,Closed by arrest,2015,7,0
Black,38,Male,Los Angeles,Open/No arrest,2015,7,1
Black,47,Male,Los Angeles,Open/No arrest,2015,7,1
Black,49,Male,Los Angeles,Open/No arrest,2015,8,1
Black,23,Male,Los Angeles,Open/No arrest,2015,8,1
Black,41,Male,Los Angeles,Open/No arrest,2015,8,1
Black,44,Male,Los Angeles,Open/No arrest,2015,8,1
Black,52,Male,Los Angeles,Open/No arrest,2015,8,1
Black,23,Male,Los Angeles,Closed by arrest,2015,8,0
Black,48,Male,Los Angeles,Open/No arrest,2015,8,1
Black,38,Male,Los Angeles,Open/No arrest,2015,8,1
Black,36,Male,Los Angeles,Open/No arrest,2015,8,1
Black,33,Male,Los Angeles,Closed by arrest,2015,8,0
Black,26,Male,Los Angeles,Closed by arrest,2015,8,0
Black,42,Male,Los Angeles,Open/No arrest,2015,9,1
Black,51,Male,Los Angeles,Open/No arrest,2015,9,1
Hispanic,19,Male,Los Angeles,Open/No arrest,2015,10,1
Black,43,Male,Los Angeles,Open/No arrest,2015,10,1
Black,24,Male,Los Angeles,Closed by arrest,2015,10,0
Black,33,Female,Los Angeles,Closed by arrest,2015,11,0
White,41,Male,Los Angeles,Closed by arrest,2015,11,0
Black,37,Male,Los Angeles,Open/No arrest,2015,12,1
Hispanic,41,Male,Los Angeles,Open/No arrest,2015,2,1
Hispanic,41,Male,Los Angeles,Open/No arrest,2015,4,1
Hispanic,21,Male,Los Angeles,Open/No arrest,2015,6,1
Hispanic,39,Male,Los Angeles,Open/No arrest,2015,9,1
Black,46,Male,Los Angeles,Closed by arrest,2015,12,0
Black,66,Male,Los Angeles,Closed by arrest,2015,1,0
Hispanic,46,Male,Los Angeles,Closed by arrest,2015,3,0
Hispanic,34,Female,Los Angeles,Closed by arrest,2015,3,0
Black,34,Male,Los Angeles,Closed by arrest,2015,4,0
Black,19,Male,Los Angeles,Closed by arrest,2015,4,0
Hispanic,25,Male,Los Angeles,Closed by arrest,2015,4,0
Hispanic,39,Male,Los Angeles,Open/No arrest,2015,5,1
Hispanic,38,Male,Los Angeles,Open/No arrest,2015,5,1
Hispanic,30,Male,Los Angeles,Closed by arrest,2015,6,0
Hispanic,40,Male,Los Angeles,Open/No arrest,2015,6,1
Hispanic,21,Male,Los Angeles,Closed by arrest,2015,7,0
Hispanic,26,Male,Los Angeles,Closed by arrest,2015,8,0
Black,25,Male,Los Angeles,Open/No arrest,2015,9,1
Hispanic,10,Male,Los Angeles,Closed by arrest,2015,9,0
Black,26,Male,Los Angeles,Open/No arrest,2015,9,1
Hispanic,36,Female,Los Angeles,Open/No arrest,2015,9,1
Hispanic,25,Male,Los Angeles,Open/No arrest,2015,9,1
Black,48,Male,Los Angeles,Open/No arrest,2015,9,1
Hispanic,38,Female,Los Angeles,Closed by arrest,2015,12,0
Black,31,Male,Los Angeles,Open/No arrest,2015,12,1
Black,50,Male,Los Angeles,Closed by arrest,2015,2,0
Hispanic,21,Male,Los Angeles,Open/No arrest,2015,3,1
Hispanic,37,Male,Los Angeles,Closed by arrest,2015,4,0
White,33,Male,Los Angeles,Open/No arrest,2015,4,1
Hispanic,17,Male,Los Angeles,Closed by arrest,2015,4,0
Hispanic,52,Male,Los Angeles,Closed by arrest,2015,4,0
White,26,Male,Los Angeles,Closed by arrest,2015,5,0
Black,26,Male,Los Angeles,Closed by arrest,2015,8,0
Other,73,Male,Los Angeles,Closed by arrest,2015,10,0
White,49,Female,Los Angeles,Open/No arrest,2015,3,1
White,47,Male,Los Angeles,Open/No arrest,2015,3,1
Hispanic,25,Male,Los Angeles,Closed by arrest,2015,5,0
White,30,Male,Los Angeles,Open/No arrest,2015,9,1
Hispanic,24,Male,Los Angeles,Closed by arrest,2015,9,0
Hispanic,25,Male,Los Angeles,Closed by arrest,2015,10,0
White,44,Male,Los Angeles,Open/No arrest,2015,10,1
Hispanic,29,Male,Los Angeles,Open/No arrest,2015,1,1
Hispanic,15,Male,Los Angeles,Open/No arrest,2015,10,1
Black,27,Female,Los Angeles,Open/No arrest,2015,1,1
Hispanic,47,Female,Los Angeles,Closed by arrest,2015,1,0
Hispanic,19,Male,Los Angeles,Open/No arrest,2015,5,1
Hispanic,18,Male,Los Angeles,Open/No arrest,2015,5,1
Other,51,Female,Los Angeles,Closed by arrest,2015,5,0
Hispanic,29,Male,Los Angeles,Closed by arrest,2015,7,0
Hispanic,29,Male,Los Angeles,Closed by arrest,2015,7,0
Hispanic,18,Male,Los Angeles,Closed by arrest,2015,8,0
Hispanic,29,Male,Los Angeles,Open/No arrest,2015,8,1
Hispanic,23,Male,Los Angeles,Closed by arrest,2015,9,0
Hispanic,50,Male,Los Angeles,Closed by arrest,2015,10,0
Black,49,Male,Los Angeles,Closed by arrest,2015,8,0
Hispanic,16,Female,Los Angeles,Closed by arrest,2015,3,0
Black,35,Male,Los Angeles,Closed by arrest,2015,10,0
Black,51,Male,Los Angeles,Open/No arrest,2015,3,1
Black,23,Male,Los Angeles,Closed by arrest,2015,12,0
Hispanic,28,Male,Los Angeles,Open/No arrest,2015,1,1
Black,38,Male,Los Angeles,Closed by arrest,2015,1,0
Black,15,Male,Los Angeles,Open/No arrest,2015,1,1
Hispanic,16,Male,Los Angeles,Closed by arrest,2015,1,0
Black,52,Male,Los Angeles,Closed by arrest,2015,2,0
Black,39,Male,Los Angeles,Open/No arrest,2015,2,1
Hispanic,40,Male,Los Angeles,Closed by arrest,2015,2,0
Black,39,Male,Los Angeles,Closed by arrest,2015,3,0
Black,28,Male,Los Angeles,Closed by arrest,2015,3,0
Black,27,Male,Los Angeles,Closed by arrest,2015,3,0
Black,18,Male,Los Angeles,Closed by arrest,2015,4,0
Hispanic,50,Male,Los Angeles,Closed by arrest,2015,4,0
Black,39,Male,Los Angeles,Open/No arrest,2015,4,1
Black,31,Female,Los Angeles,Closed by arrest,2015,6,0
Black,51,Male,Los Angeles,Open/No arrest,2015,7,1
Black,34,Male,Los Angeles,Closed by arrest,2015,8,0
Black,40,Male,Los Angeles,Open/No arrest,2015,8,1
Black,46,Male,Los Angeles,Open/No arrest,2015,8,1
Black,57,Male,Los Angeles,Open/No arrest,2015,8,1
Black,27,Male,Los Angeles,Closed by arrest,2015,9,0
Black,39,Male,Los Angeles,Open/No arrest,2015,9,1
Black,16,Male,Los Angeles,Closed by arrest,2015,9,0
Black,21,Male,Los Angeles,Closed by arrest,2015,10,0
Black,42,Female,Los Angeles,Open/No arrest,2015,10,1
Hispanic,49,Male,Los Angeles,Open/No arrest,2015,11,1
Hispanic,21,Male,Los Angeles,Closed by arrest,2015,11,0
Black,20,Female,Los Angeles,Open/No arrest,2015,11,1
Black,22,Male,Los Angeles,Open/No arrest,2015,11,1
Black,24,Male,Los Angeles,Closed by arrest,2015,11,0
Black,18,Male,Los Angeles,Closed by arrest,2015,12,0
Black,66,Male,Los Angeles,Closed by arrest,2015,12,0
Black,19,Male,Los Angeles,Closed by arrest,2015,1,0
Hispanic,24,Male,Los Angeles,Closed by arrest,2015,1,0
Black,48,Female,Los Angeles,Closed by arrest,2015,5,0
Hispanic,39,Male,Los Angeles,Open/No arrest,2015,5,1
Hispanic,40,Male,Los Angeles,Closed by arrest,2015,5,0
Hispanic,57,Female,Los Angeles,Closed by arrest,2015,6,0
Hispanic,28,Male,Los Angeles,Closed by arrest,2015,7,0
White,53,Male,Los Angeles,Open/No arrest,2015,7,1
Hispanic,57,Male,Los Angeles,Open/No arrest,2015,7,1
Hispanic,65,Male,Los Angeles,Closed by arrest,2015,8,0
Hispanic,24,Male,Los Angeles,Closed by arrest,2015,8,0
Hispanic,41,Male,Los Angeles,Closed by arrest,2015,8,0
White,32,Male,Los Angeles,Open/No arrest,2015,10,1
Black,20,Male,Los Angeles,Open/No arrest,2015,10,1
Hispanic,26,Male,Los Angeles,Closed by arrest,2015,11,0
Hispanic,39,Male,Los Angeles,Open/No arrest,2015,11,1
Hispanic,37,Male,Los Angeles,Closed by arrest,2015,12,0
Hispanic,45,Female,Los Angeles,Open/No arrest,2015,2,1
Black,41,Female,Los Angeles,Open/No arrest,2015,2,1
Hispanic,36,Female,Los Angeles,Open/No arrest,2015,5,1
Hispanic,19,Male,Los Angeles,Closed by arrest,2015,5,0
Hispanic,24,Male,Los Angeles,Closed by arrest,2015,6,0
Hispanic,20,Male,Los Angeles,Closed by arrest,2015,6,0
Hispanic,21,Male,Los Angeles,Closed by arrest,2015,9,0
Hispanic,30,Male,Los Angeles,Closed by arrest,2015,9,0
Asian,28,Male,Los Angeles,Open/No arrest,2015,12,1
Hispanic,28,Male,Los Angeles,Open/No arrest,2015,9,1
White,37,Male,Los Angeles,Closed by arrest,2015,12,0
Hispanic,35,Male,Los Angeles,Closed by arrest,2015,10,0
White,60,Female,Los Angeles,Open/No arrest,2015,12,1
Black,56,Male,Los Angeles,Closed by arrest,2016,9,0
Black,49,Male,Los Angeles,Closed by arrest,2016,8,0
Black,24,Male,Los Angeles,Closed by arrest,2016,1,0
Black,68,Male,Los Angeles,Open/No arrest,2016,3,1
White,32,Female,Los Angeles,Closed by arrest,2016,3,0
Asian,65,Male,Los Angeles,Closed by arrest,2016,4,0
Hispanic,64,Male,Los Angeles,Closed by arrest,2016,4,0
Black,63,Male,Los Angeles,Closed by arrest,2016,8,0
Black,59,Male,Los Angeles,Closed by arrest,2016,11,0
Black,55,Female,Los Angeles,Closed by arrest,2016,10,0
Hispanic,29,Male,Los Angeles,Closed by arrest,2016,10,0
Hispanic,23,Male,Los Angeles,Open/No arrest,2016,1,1
Hispanic,40,Male,Los Angeles,Open/No arrest,2016,3,1
Black,21,Male,Los Angeles,Closed by arrest,2016,8,0
Hispanic,23,Male,Los Angeles,Open/No arrest,2016,9,1
Hispanic,20,Male,Los Angeles,Open/No arrest,2016,9,1
Hispanic,57,Male,Los Angeles,Closed by arrest,2016,3,0
Hispanic,66,Male,Los Angeles,Open/No arrest,2016,3,1
White,32,Female,Los Angeles,Closed by arrest,2016,4,0
Hispanic,30,Male,Los Angeles,Open/No arrest,2016,6,1
Black,35,Male,Los Angeles,Closed by arrest,2016,6,0
White,59,Male,Los Angeles,Closed by arrest,2016,6,0
Hispanic,45,Female,Los Angeles,Closed by arrest,2016,6,0
White,25,Male,Los Angeles,Closed by arrest,2016,6,0
White,19,Female,Los Angeles,Closed by arrest,2016,6,0
Hispanic,22,Male,Los Angeles,Closed by arrest,2016,7,0
Hispanic,28,Male,Los Angeles,Open/No arrest,2016,7,1
Hispanic,25,Male,Los Angeles,Open/No arrest,2016,7,1
Hispanic,55,Male,Los Angeles,Closed by arrest,2016,7,0
Hispanic,24,Male,Los Angeles,Open/No arrest,2016,8,1
Hispanic,23,Male,Los Angeles,Open/No arrest,2016,9,1
Hispanic,27,Male,Los Angeles,Closed by arrest,2016,9,0
Hispanic,23,Male,Los Angeles,Open/No arrest,2016,10,1
Black,34,Male,Los Angeles,Open/No arrest,2016,1,1
Hispanic,25,Male,Los Angeles,Closed by arrest,2016,1,0
Black,22,Male,Los Angeles,Closed by arrest,2016,1,0
Black,47,Male,Los Angeles,Closed by arrest,2016,1,0
Black,15,Male,Los Angeles,Closed by arrest,2016,1,0
Black,16,Male,Los Angeles,Open/No arrest,2016,1,1
Black,33,Male,Los Angeles,Closed by arrest,2016,2,0
Black,36,Female,Los Angeles,Open/No arrest,2016,3,1
Black,24,Male,Los Angeles,Closed by arrest,2016,3,0
Hispanic,39,Male,Los Angeles,Closed by arrest,2016,3,0
Black,30,Male,Los Angeles,Closed by arrest,2016,3,0
Hispanic,35,Male,Los Angeles,Open/No arrest,2016,3,1
Black,31,Male,Los Angeles,Open/No arrest,2016,4,1
Black,19,Male,Los Angeles,Open/No arrest,2016,4,1
Black,56,Male,Los Angeles,Open/No arrest,2016,5,1
Black,45,Male,Los Angeles,Closed by arrest,2016,6,0
Black,24,Male,Los Angeles,Open/No arrest,2016,7,1
Black,25,Male,Los Angeles,Open/No arrest,2016,7,1
Black,21,Male,Los Angeles,Open/No arrest,2016,8,1
Black,51,Male,Los Angeles,Open/No arrest,2016,9,1
Hispanic,19,Male,Los Angeles,Closed by arrest,2016,9,0
Black,26,Male,Los Angeles,Open/No arrest,2016,10,1
Black,29,Male,Los Angeles,Closed by arrest,2016,10,0
Black,56,Male,Los Angeles,Closed by arrest,2016,10,0
Black,30,Male,Los Angeles,Closed by arrest,2016,10,0
Black,54,Male,Los Angeles,Closed by arrest,2016,10,0
Black,51,Male,Los Angeles,Closed by arrest,2016,10,0
Black,19,Male,Los Angeles,Open/No arrest,2016,10,1
Black,50,Female,Los Angeles,Closed by arrest,2016,12,0
Asian,50,Male,Los Angeles,Closed by arrest,2016,12,0
Hispanic,18,Male,Los Angeles,Open/No arrest,2016,12,1
Hispanic,53,Male,Los Angeles,Closed by arrest,2016,9,0
Hispanic,37,Male,Los Angeles,Closed by arrest,2016,1,0
Hispanic,19,Male,Los Angeles,Closed by arrest,2016,2,0
Hispanic,36,Male,Los Angeles,Closed by arrest,2016,2,0
Hispanic,43,Male,Los Angeles,Closed by arrest,2016,3,0
Hispanic,35,Male,Los Angeles,Closed by arrest,2016,5,0
Hispanic,54,Male,Los Angeles,Closed by arrest,2016,7,0
Hispanic,26,Male,Los Angeles,Open/No arrest,2016,7,1
Hispanic,26,Male,Los Angeles,Closed by arrest,2016,8,0
Hispanic,34,Male,Los Angeles,Open/No arrest,2016,9,1
Other,25,Male,Los Angeles,Closed by arrest,2016,10,0
Hispanic,38,Male,Los Angeles,Open/No arrest,2016,11,1
Hispanic,24,Male,Los Angeles,Open/No arrest,2016,11,1
Hispanic,25,Male,Los Angeles,Open/No arrest,2016,12,1
Hispanic,42,Male,Los Angeles,Open/No arrest,2016,2,1
Hispanic,28,Male,Los Angeles,Closed by arrest,2016,8,0
White,47,Male,Los Angeles,Closed by arrest,2016,11,0
Hispanic,38,Male,Los Angeles,Closed by arrest,2016,11,0
Hispanic,29,Male,Los Angeles,Closed by arrest,2016,4,0
Hispanic,34,Male,Los Angeles,Open/No arrest,2016,5,1
Hispanic,43,Male,Los Angeles,Closed by arrest,2016,6,0
Black,21,Male,Los Angeles,Closed by arrest,2016,6,0
Black,27,Male,Los Angeles,Closed by arrest,2016,6,0
White,24,Male,Los Angeles,Closed by arrest,2016,6,0
Black,31,Female,Los Angeles,Open/No arrest,2016,7,1
Hispanic,36,Male,Los Angeles,Open/No arrest,2016,8,1
Hispanic,45,Male,Los Angeles,Open/No arrest,2016,10,1
White,61,Male,Los Angeles,Closed by arrest,2016,10,0
Hispanic,23,Male,Los Angeles,Closed by arrest,2016,10,0
Hispanic,18,Male,Los Angeles,Closed by arrest,2016,10,0
Hispanic,43,Female,Los Angeles,Open/No arrest,2016,11,1
Black,47,Female,Los Angeles,Closed by arrest,2016,11,0
Hispanic,23,Male,Los Angeles,Open/No arrest,2016,12,1
White,50,Male,Los Angeles,Open/No arrest,2016,12,1
White,62,Male,Los Angeles,Open/No arrest,2016,8,1
Black,43,Male,Los Angeles,Open/No arrest,2016,2,1
White,46,Male,Los Angeles,Closed by arrest,2016,7,0
Other,47,Male,Los Angeles,Closed by arrest,2016,8,0
Asian,41,Male,Los Angeles,Closed by arrest,2016,9,0
Hispanic,33,Male,Los Angeles,Open/No arrest,2016,10,1
Black,28,Male,Los Angeles,Closed by arrest,2016,10,0
White,60,Male,Los Angeles,Closed by arrest,2016,6,0
Black,21,Male,Los Angeles,Open/No arrest,2016,8,1
Hispanic,34,Male,Los Angeles,Open/No arrest,2016,9,1
Hispanic,28,Male,Los Angeles,Closed by arrest,2016,10,0
Other,31,Male,Los Angeles,Open/No arrest,2016,12,1
White,40,Male,Los Angeles,Open/No arrest,2016,6,1
Hispanic,70,Female,Los Angeles,Closed by arrest,2016,10,0
Hispanic,24,Male,Los Angeles,Closed by arrest,2016,4,0
Hispanic,44,Male,Los Angeles,Closed by arrest,2016,4,0
White,30,Male,Los Angeles,Closed by arrest,2016,4,0
Hispanic,28,Male,Los Angeles,Closed by arrest,2016,7,0
White,37,Male,Los Angeles,Closed by arrest,2016,11,0
Other,38,Male,Los Angeles,Closed by arrest,2016,12,0
Black,26,Male,Los Angeles,Closed by arrest,2016,5,0
Black,31,Male,Los Angeles,Closed by arrest,2016,8,0
Black,19,Male,Los Angeles,Closed by arrest,2016,10,0
White,30,Male,Los Angeles,Closed by arrest,2016,11,0
Hispanic,24,Female,Los Angeles,Closed by arrest,2016,12,0
Black,74,Male,Los Angeles,Closed by arrest,2016,4,0
Hispanic,19,Male,Los Angeles,Open/No arrest,2016,1,1
Hispanic,23,Male,Los Angeles,Open/No arrest,2016,2,1
Hispanic,36,Male,Los Angeles,Open/No arrest,2016,2,1
White,48,Male,Los Angeles,Closed by arrest,2016,7,0
Hispanic,26,Male,Los Angeles,Open/No arrest,2016,8,1
Other,32,Male,Los Angeles,Open/No arrest,2016,9,1
Hispanic,36,Male,Los Angeles,Open/No arrest,2016,10,1
White,48,Male,Los Angeles,Closed by arrest,2016,12,0
Hispanic,23,Female,Los Angeles,Closed by arrest,2016,12,0
Black,50,Male,Los Angeles,Closed by arrest,2016,4,0
Black,31,Male,Los Angeles,Closed by arrest,2016,4,0
Black,41,Male,Los Angeles,Closed by arrest,2016,1,0
Black,31,Male,Los Angeles,Closed by arrest,2016,1,0
Black,20,Male,Los Angeles,Closed by arrest,2016,1,0
Black,16,Female,Los Angeles,Closed by arrest,2016,1,0
Black,17,Male,Los Angeles,Open/No arrest,2016,1,1
Black,21,Male,Los Angeles,Closed by arrest,2016,1,0
Black,23,Male,Los Angeles,Closed by arrest,2016,2,0
Black,40,Male,Los Angeles,Closed by arrest,2016,2,0
Black,50,Male,Los Angeles,Open/No arrest,2016,2,1
Black,24,Male,Los Angeles,Closed by arrest,2016,2,0
Black,21,Male,Los Angeles,Closed by arrest,2016,3,0
Hispanic,26,Male,Los Angeles,Open/No arrest,2016,3,1
Black,27,Male,Los Angeles,Closed by arrest,2016,3,0
Black,38,Male,Los Angeles,Closed by arrest,2016,3,0
Hispanic,19,Female,Los Angeles,Open/No arrest,2016,4,1
Hispanic,41,Female,Los Angeles,Closed by arrest,2016,4,0
Black,33,Male,Los Angeles,Closed by arrest,2016,4,0
Black,52,Female,Los Angeles,Closed by arrest,2016,4,0
Black,37,Male,Los Angeles,Closed by arrest,2016,5,0
Black,51,Male,Los Angeles,Closed by arrest,2016,6,0
Black,33,Male,Los Angeles,Open/No arrest,2016,6,1
Hispanic,39,Female,Los Angeles,Open/No arrest,2016,6,1
Black,33,Male,Los Angeles,Open/No arrest,2016,7,1
Black,73,Male,Los Angeles,Open/No arrest,2016,7,1
Black,46,Male,Los Angeles,Closed by arrest,2016,7,0
Black,42,Male,Los Angeles,Closed by arrest,2016,7,0
Black,25,Female,Los Angeles,Closed by arrest,2016,8,0
Black,27,Male,Los Angeles,Closed by arrest,2016,8,0
Black,53,Male,Los Angeles,Closed by arrest,2016,8,0
Black,24,Male,Los Angeles,Closed by arrest,2016,8,0
Black,26,Male,Los Angeles,Open/No arrest,2016,9,1
Black,59,Male,Los Angeles,Open/No arrest,2016,9,1
